itemid,title,price,stock_status,page,size,mass,ISBN,original_title,publish_date,publish_company,writer,artist,image_url
24167321,플래시포인트,13000,out of stock,176,167*257,515,9.78895E+12,원제 : Flashpoint,2/25/13,시공사(만화),제프 존스,"앤디 쿠버트, 샌드라 호프",https://image.aladin.co.kr/product/2416/73/cover500/8952768213_1.jpg
24167221,페이블즈 디럭스 에디션 3,20000,in stock,232,175*265,805,9.78895E+12,원제 : Fables: Deluxe Edition Book One,2/25/13,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 랜 메디나, 크레이그 해밀턴",https://image.aladin.co.kr/product/2416/72/cover500/8952768205_1.jpg
22809530,그린 랜턴 Green Lantern : 레드 랜턴의 분노,13000,in stock,176,167*257,530,9.78895E+12,원제 : Green Lantern: Rage of the Red Lanterns,1/25/13,시공사(만화),"제프 존스, 마이크 맥콘, 아이반 라이스",셰인 데이비스,https://image.aladin.co.kr/product/2280/95/cover500/8952767772_1.jpg
22429714,슈퍼맨/배트맨 : 공공의 적,13000,in stock,160,167*257,475,9.78895E+12,원제 : Superman Batman : Public Enemies,1/15/13,시공사(만화),제프 로브,"에드 맥기네스, 덱스터 빈즈",https://image.aladin.co.kr/product/2242/97/cover500/8952767756_1.jpg
22813934,어벤저스 디스어셈블드,13000,out of stock,176,167*257,520,9.78895E+12,원제 : Avengers Disassembled,1/12/13,시공사(만화),브라이언 마이클 벤디스,데이비드 핀치,https://image.aladin.co.kr/product/2281/39/cover500/8952767764_1.jpg
20949249,페이블즈 디럭스 에디션 2,20000,in stock,264,175*265,890,9.78895E+12,원제 : Fables: Deluxe Edition Book One,11/5/12,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 랜 메디나, 크레이그 해밀턴",https://image.aladin.co.kr/product/2094/92/cover500/8952766237_1.jpg
20635068,얼티미츠 Vol.2 : 국토안보,14000,out of stock,200,167*257,380,9.78895E+12,원제 : The Ultimates Vol.2 Homeland Security,10/25/12,시공사(만화),마크 밀러,브라이언 히치,https://image.aladin.co.kr/product/2063/50/cover500/895276689x_1.jpg
19903005,제로 아워 : 크라이시스 인 타임,13000,out of stock,160,167*257,475,9.78895E+12,원제 : Zero Hour: Crisis In Time,9/25/12,시공사(만화),,,https://image.aladin.co.kr/product/1990/30/cover500/8952766873_1.jpg
19131508,크라이시스 온 인피닛 어스,26000,out of stock,368,167*257,1015,9.78895E+12,원제 : Crisis on Infinite Earths,8/24/12,시공사(만화),마브 울프만,조지 페레즈,https://image.aladin.co.kr/product/1913/15/cover500/8952766245_1.jpg
18763308,DC : 더 뉴 프런티어 2,15000,out of stock,208,165*255,595,9.78895E+12,원제 : DC: The New Frontier Volume Two,8/10/12,시공사(만화),,데이브 스튜어트,https://image.aladin.co.kr/product/1876/33/cover500/8952765877_1.jpg
18456736,페이블즈 디럭스 에디션 1,23400,in stock,248,175*265,880,9.78895E+12,원제 : Fables: Deluxe Edition Book One (2012년),7/25/12,시공사(만화),빌 윌링험,"마크 버킹험, 스티브 리어로하, 랜 메디나, 크레이그 해밀턴",https://image.aladin.co.kr/product/1845/67/cover500/8952766229_1.jpg
18006826,프라이드 오브 바그다드,13000,out of stock,200,165*255,415,9.78895E+12,원제 : Pride Of Baghdad,7/5/12,시공사(만화),,,https://image.aladin.co.kr/product/1800/68/cover500/8952765842_1.jpg
18006815,DC : 더 뉴 프런티어,15000,out of stock,200,165*255,595,9.78895E+12,원제 : DC: The New Frontier Volume One,7/5/12,시공사(만화),,,https://image.aladin.co.kr/product/1800/68/cover500/8952765869_1.jpg
17109582,피터 파커 스파이더맨 : 백 인 블랙,24000,in stock,336,167*257,638,9.78895E+12,원제 : Perter Parker Spider-man: Back in Black,5/25/12,시공사(만화),"맷 프랙션, 로베르토 아기레사카사","클레이턴 크레인, 엔젤 메디나",https://image.aladin.co.kr/product/1710/95/cover500/8952764102_1.jpg
16203912,엑스맨 : 다크 피닉스 사가,14000,in stock,200,167*257,380,9.78895E+12,원제 : X-Men : The Dark Phoenix Saga,3/25/12,시공사(만화),,존 번,https://image.aladin.co.kr/product/1620/39/cover500/8952764420_1.jpg
15978584,아이덴티티 크라이시스,20000,in stock,264,167*257,502,9.78895E+12,원제 : Identity Crisis,3/25/12,시공사(만화),브래드 멜처,"랙스 모랄레스, 마이클 베어",https://image.aladin.co.kr/product/1597/85/cover500/8952764412_1.jpg
15192893,얼티미츠 Vol.1 : 슈퍼휴먼,13000,out of stock,160,167*257,304,9.78895E+12,원제 : The Ulitmates Vol.1 Super-Human,2/20/12,시공사(만화),마크 밀러,브라이언 히치,https://image.aladin.co.kr/product/1519/28/cover500/8952764099_1.jpg
15191606,시빌 워 : 캡틴 아메리카,13000,in stock,112,167*257,360,9.78895E+12,원제 : Civil War: Captain America,2/20/12,시공사(만화),에드 브루베이커,마이크 퍼킨스,https://image.aladin.co.kr/product/1519/16/cover500/8952764382_1.jpg
14839209,토르 : 천둥의 시대,13000,out of stock,160,167*257,304,9.78895E+12,원제 : Thor: Ages of Thunder,1/25/12,시공사(만화),맷 프랙션,패트릭 저처,https://image.aladin.co.kr/product/1483/92/cover500/8952764080_1.jpg
14178622,Y : 와이 더 라스트 맨 디럭스 에디션 02,20000,in stock,320,175*265,800,9.78895E+12,원제 : Y: The LAST MAN The Deluxe edition book two,12/15/11,시공사(만화),,피아 구에라,https://image.aladin.co.kr/product/1417/86/cover500/8952762215_1.jpg
13587816,베놈 vs. 카니지,13000,out of stock,96,167*257,182,9.78895E+12,원제 : Venom vs. Carnage,10/25/11,시공사(만화),,,https://image.aladin.co.kr/product/1358/78/cover500/8952763114_1.jpg
13214717,올스타 슈퍼맨 All-Star Superman 2,13000,out of stock,160,165*257,304,9.78895E+12,원제 : All-Star Superman Volume One,9/25/11,시공사(만화),그랜트 모리슨,프랭크 콰이틀리,https://image.aladin.co.kr/product/1321/47/cover500/8952762762_1.jpg
12859800,Y : 와이 더 라스트 맨 디럭스 에디션 01,18000,in stock,256,175*265,640,9.78895E+12,원제 : Y: The LAST MAN The Deluxe edition book one,8/25/11,시공사(만화),,피아 구에라,https://image.aladin.co.kr/product/1285/98/cover500/8952762207_1.jpg
12854141,올스타 슈퍼맨 All-Star Superman 1,13000,out of stock,160,165*257,304,9.78895E+12,원제 : All-Star Superman Volume One,8/25/11,시공사(만화),그랜트 모리슨,프랭크 콰이틀리,https://image.aladin.co.kr/product/1285/41/cover500/8952762754_1.jpg
12116673,슈퍼맨 : 시크릿 아이덴티티,14000,out of stock,208,165*257,395,9.78895E+12,원제 : Superman: Secret Identity (2004년),6/25/11,시공사(만화),커트 뷰식,스튜어트 이모넨,https://image.aladin.co.kr/product/1211/66/cover500/8952762185_1.jpg
12014312,스파이더맨 : 백 인 블랙,15000,out of stock,336,165*257,395,9.78895E+12,원제 : Spider-man : Back in Black,6/25/11,시공사(만화),J. 마이클 스트라진스키,론 가니,https://image.aladin.co.kr/product/1201/43/cover500/895276157x_1.jpg
11894690,캡틴 아메리카의 죽음 3,12000,in stock,144,167*257,274,9.78895E+12,원제 : The Death of Captain America Vol.03 _ The Man Who Bought America,5/25/11,시공사(만화),에드 브루베이커,스티브 엡팅,https://image.aladin.co.kr/product/1189/46/cover500/8952761553_1.jpg
11590305,캡틴 아메리카의 죽음 2,12000,in stock,160,167*257,304,9.78895E+12,원제 : The Death of Captain America Vol.02 _ The Burden of The Dreams,5/10/11,시공사(만화),에드 브루베이커,스티브 엡팅,https://image.aladin.co.kr/product/1159/3/cover500/8952761545_1.jpg
11590259,캡틴 아메리카의 죽음 1,12000,in stock,160,167*257,304,9.78895E+12,원제 : The Death of Captain America Vol.01 _ The Death of The Dream,5/10/11,시공사(만화),에드 브루베이커,스티브 엡팅,https://image.aladin.co.kr/product/1159/2/cover500/8952761537_1.jpg
11047794,그린 랜턴 Green Lantern : 리버스 Rebirth,13000,in stock,200,167*257,304,9.78895E+12,원제 : Green Lantern: Rebirth,3/5/11,시공사(만화),,,https://image.aladin.co.kr/product/1104/77/cover500/8952760980_1.jpg
11223437,그린 랜턴 Green Lantern : 시네스트로 군단의 역습 2,13000,out of stock,192,167*257,365,9.78895E+12,원제 : Green Lantern: The Sinestro Corps War volume 2,2/25/11,시공사(만화),,,https://image.aladin.co.kr/product/1122/34/cover500/8952761189_1.jpg
11223389,그린 랜턴 Green Lantern : 시네스트로 군단의 역습 1,13000,out of stock,176,167*257,334,9.78895E+12,원제 : Green Lantern: The Sinestro Corps War volume 1,2/25/11,시공사(만화),,,https://image.aladin.co.kr/product/1122/33/cover500/8952761170_1.jpg
8727337,시빌 워 : 어메이징 스파이더맨,12000,in stock,168,165*255,506,9.78895E+12,원제 : Civil War: Amazing Spider-Man,1/25/11,시공사(만화),J. 마이클 스트라진스키,론 가니,https://image.aladin.co.kr/product/872/73/cover500/8952760441_1.jpg
8727299,그린 랜턴 Green Lantern : 시크릿 오리진 Secret Origin,13000,out of stock,176,165*255,334,9.78895E+12,원제 : Green Lantern: Secret Origin,1/25/11,시공사(만화),제프 존스,"아이반 라이스, 오클에어 알버트",https://image.aladin.co.kr/product/872/72/cover500/895276062x_1.jpg
7510029,엑스맨 : 메시아 콤플렉스,16000,in stock,352,167*257,669,9.78895E+12,원제 : X-men: Messiah Complex,8/10/10,시공사(만화),,,https://image.aladin.co.kr/product/751/0/cover500/8952757874_1.jpg
7472520,헐크 : 월드 워 헐크,14000,in stock,224,167*257,426,9.78895E+12,원제 : World War Hulk,7/25/10,시공사(만화),,,https://image.aladin.co.kr/product/747/25/cover500/8952758943_2.jpg
7277089,샌드맨 The SandMan : 꿈 사냥꾼,12000,out of stock,128,167*257,243,9.78895E+12,원제 : The SandMan: The Dream Hunters,6/25/10,시공사(만화),닐 게이먼,아마노 요시타카,https://image.aladin.co.kr/product/727/70/cover500/8952754468_2.jpg
7180090,슈퍼맨 : 포 올 시즌,14000,out of stock,208,167*257,395,9.78895E+12,원제 : Superman: For All Seasons,6/10/10,시공사(만화),,,https://image.aladin.co.kr/product/718/0/cover500/8952757912_1.jpg
7088289,샌드맨 The SandMan : 영원의 밤,12000,out of stock,160,167*257,304,9.78895E+12,원제 : The SandMan: Endless Nights,5/25/10,시공사(만화),닐 게이먼,P. 크레이그 러셀,https://image.aladin.co.kr/product/708/82/cover500/895275445x_1.jpg
6886390,시빌 워 : 아이언 맨,12000,in stock,112,255*345,213,9.78895E+12,원제 : Civil War: Iron Man,4/15/10,시공사(만화),,,https://image.aladin.co.kr/product/688/63/cover500/8952758382_1.jpg
6869293,슈퍼맨 : 레드 선,12000,out of stock,200,255*345,540,9.78895E+12,원제 : Superman: Red Son,4/15/10,시공사(만화),,,https://image.aladin.co.kr/product/686/92/cover500/8952757890_1.jpg
6674473,슈퍼맨 : 버스라이트,15000,out of stock,250,255*345,540,9.78895E+12,원제 : Superman: Birthright,3/23/10,시공사(만화),,,https://image.aladin.co.kr/product/667/44/cover500/8952757904_1.jpg
6467490,JLA : 자유와 정의,12000,out of stock,96,255*345,259,9.78895E+12,원제 : J.L.A : Liberty and Justice,1/25/10,시공사(만화),폴 디니,알렉스 로스,https://image.aladin.co.kr/product/646/74/cover500/8952757351_1.jpg
6329518,JLA : 탄생의 비밀,8000,out of stock,48,255*345,130,9.78895E+12,원제 : J.L.A: Secret Origins,1/25/10,시공사(만화),폴 디니,알렉스 로스,https://image.aladin.co.kr/product/632/95/cover500/8952757343_1.jpg
6084430,배트맨 : 범죄와의 전쟁,10000,out of stock,64,255*344,173,9.78895E+12,원제 : Batman : War On Crime,12/25/09,시공사(만화),,,https://image.aladin.co.kr/product/608/44/cover500/8952757319_1.jpg
6084425,원더우먼 : 진실의 영혼,10000,out of stock,64,255*344,173,9.78895E+12,원제 : Wonder Woman : Spirit Of Truth,12/25/09,시공사(만화),,,https://image.aladin.co.kr/product/608/44/cover500/8952757335_1.jpg
6084417,슈퍼맨 : 땅 위에 평화를,10000,out of stock,64,255*344,173,9.78895E+12,원제 : Superman : Peace On Earth,12/25/09,시공사(만화),,,https://image.aladin.co.kr/product/608/44/cover500/8952757300_1.jpg
6084410,샤잠 : 희망의 힘,10000,out of stock,64,255*344,173,9.78895E+12,원제 : Shazam! : Power of Hope,12/25/09,시공사(만화),,,https://image.aladin.co.kr/product/608/44/cover500/8952757327_1.jpg
5832251,시빌 워,14000,in stock,208,167*257,614,9.78895E+12,원제 : Civil War,11/25/09,시공사(만화),,,https://image.aladin.co.kr/product/583/22/cover500/895275610x_1.jpg
4927582,헐크 : 플래닛 헐크,20000,out of stock,416,167*257,790,9.78895E+12,원제 : HULK: PLANET HULK,11/10/09,시공사(만화),,,https://image.aladin.co.kr/product/492/75/cover500/8952756096_1.jpg
4666888,하우스 오브 엠,14000,out of stock,224,167*257,426,9.78895E+12,원제 : HOUSE OF M,9/25/09,시공사(만화),,,https://image.aladin.co.kr/product/466/68/cover500/8952756088_2.jpg
4483976,샌드맨 The SandMan 10,13000,out of stock,200,167*257,380,9.78895E+12,원제 : The Sandman : Neil Gaiman,8/25/09,시공사(만화),,,https://image.aladin.co.kr/product/448/39/cover500/8952754441_1.jpg
4483797,시크릿 워,14000,in stock,256,167*257,486,9.78895E+12,원제 : Secret War,8/25/09,시공사(만화),브라이언 마이클 벤디스,가브리엘 델 오토,https://image.aladin.co.kr/product/448/37/cover500/895275607x_1.jpg
4387344,샌드맨 The SandMan 9,16000,out of stock,168,167*257,319,9.78895E+12,원제 : The Sandman : The Kindly Ones,8/8/09,시공사(만화),,,https://image.aladin.co.kr/product/438/73/cover500/8952754433_1.jpg
4171000,샌드맨 The SandMan 8,12000,out of stock,168,167*257,319,9.78895E+12,원제 : The Sandman : Worlds End,6/25/09,시공사(만화),,,https://image.aladin.co.kr/product/417/10/cover500/8952754425_1.jpg
4170964,샌드맨 The SandMan 7,14000,out of stock,256,167*257,486,9.78895E+12,원제 : The Sandman : Brief Lives,6/25/09,시공사(만화),,,https://image.aladin.co.kr/product/417/9/cover500/8952754417_1.jpg
3659642,슈퍼맨 포 투모로우 Supreman for Tomorrow 2,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Supreman for Tomorrow,4/25/09,시공사(만화),브라이언 아자렐로,짐 리,https://image.aladin.co.kr/product/365/96/cover500/8952754964_1.jpg
3659620,슈퍼맨 포 투모로우 Supreman for Tomorrow 1,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Supreman for Tomorrow,4/25/09,시공사(만화),브라이언 아자렐로,짐 리,https://image.aladin.co.kr/product/365/96/cover500/8952754956_1.jpg
6886387,아이언 맨 : 익스트리미스,12000,in stock,160,255*345,304,9.78895E+12,원제 : Iron Man: Extremis,4/15/09,시공사(만화),,,https://image.aladin.co.kr/product/688/63/cover500/8952758374_1.jpg
3519813,샌드맨 The SandMan 6,14000,out of stock,264,167*257,502,9.78895E+12,원제 : The SandMan,3/25/09,시공사(만화),,,https://image.aladin.co.kr/product/351/98/cover500/8952754409_1.jpg
3519802,샌드맨 The SandMan 5,13000,out of stock,192,167*257,365,9.78895E+12,원제 : The SandMan,3/25/09,시공사(만화),,,https://image.aladin.co.kr/product/351/98/cover500/8952754395_1.jpg
3354884,샌드맨 The SandMan 4,14000,out of stock,224,167*257,426,9.78895E+12,원제 : The SandMan,2/27/09,시공사(만화),,,https://image.aladin.co.kr/product/335/48/cover500/8952754387_1.jpg
3354877,샌드맨 The SandMan 3,12000,out of stock,162,167*257,308,9.78895E+12,원제 : The SandMan,2/25/09,시공사(만화),,,https://image.aladin.co.kr/product/335/48/cover500/8952754379_1.jpg
3199708,샌드맨 The SandMan 2,14000,out of stock,232,167*257,441,9.78895E+12,원제 : The SandMan,1/23/09,시공사(만화),,,https://image.aladin.co.kr/product/319/97/cover500/8952754360_1.jpg
3199698,샌드맨 The SandMan 1,14000,out of stock,240,167*257,456,9.78895E+12,원제 : The Sandman 1: Preludes & Nocturnes,1/23/09,시공사(만화),,,https://image.aladin.co.kr/product/319/96/cover500/8952754352_1.jpg
2923967,로닌 Ronin,15000,in stock,302,167*257,574,9.78895E+12,원제 : Frank Miller's Ronin,11/25/08,시공사(만화),,,https://image.aladin.co.kr/product/292/39/cover500/8952753828_1.jpg
2620403,킹덤 컴 Kingdom Come,14000,out of stock,232,167*257,441,9.78895E+12,원제 : Kingdom Come,9/25/08,시공사(만화),,,https://image.aladin.co.kr/product/262/4/cover500/8952753224_1.jpg
2287742,저스티스 JUSTICE 3,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Justice 3,8/25/08,시공사(만화),짐 크루거,"알렉스 로스, 더그 브레이스웨이트",https://image.aladin.co.kr/product/228/77/cover500/8952752325_1.jpg
2287740,저스티스 JUSTICE 2,12000,out of stock,160,167*257,400,9.78895E+12,원제 : Justice,7/25/08,시공사(만화),짐 크루거,"알렉스 로스, 더그 브레이스웨이트",https://image.aladin.co.kr/product/228/77/cover500/8952752317_1.jpg
2287717,저스티스 JUSTICE 1,12000,out of stock,160,167*257,304,9.78895E+12,원제 : Justice,6/25/08,시공사(만화),짐 크루거,"알렉스 로스, 더그 브레이스웨이트",https://image.aladin.co.kr/product/228/77/cover500/8952752309_1.jpg
2199274,왓치맨 Watchmen 2,14000,out of stock,200,167*257,304,9.78895E+12,원제 : Watchmen,5/25/08,시공사(만화),,,https://image.aladin.co.kr/product/219/92/cover500/8952751809_2.jpg
2199272,왓치맨 Watchmen 1,14000,out of stock,210,167*257,304,9.78895E+12,원제 : Watchmen,5/25/08,시공사(만화),,,https://image.aladin.co.kr/product/219/92/cover500/8952751795_2.jpg
